,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue27,hsa.mir.139,0.015042119,0.99361642,-0.331307333,0.886032494,-0.647653524,0.760488205,0.283620307,0.908570566,-0.226899935,0.955949462,0.879031281,0.798573313,-0.197838153,0.954302327,-0.324853317,0.629243936,0.128278257,0.838495281,0.1033906,0.86416716,0.852620727,0.865351065,0.862842015,1
pvalue28,hsa.mir.141,0.236031035,0.919695013,-1.866346764,0.439025745,-0.19122975,0.943244963,-0.100046868,0.975482531,1.700990735,0.058924467,-0.107938126,0.907966945,-1.661870333,0.673420387,-0.713203404,0.256816896,-0.161462183,0.756173054,-0.838085182,0.136290177,0.374662053,0.384151838,0.364690621,1
pvalue29,hsa.mir.142,0.214969093,0.817081334,-0.651862836,0.600172106,-0.439789481,0.821169718,1.252268092,0.554580296,0.077229211,0.932974635,-0.297736202,0.922009326,-0.8648838,0.319164167,-0.326137986,0.572418169,-0.401271512,0.458550107,-0.236156458,0.667517213,0.891810698,0.888643219,0.887236107,1
pvalue30,hsa.mir.143,-0.354044061,0.7068083,1.02758626,0.685152472,-0.151566397,0.903061517,0.814381814,0.687706631,-0.722213967,0.768678166,-0.300295097,0.751085192,-0.454664233,0.648631978,0.103695303,0.864410757,-0.278064571,0.660413833,0.256986253,0.645842322,0.805088507,0.814734305,0.81099699,1
pvalue31,hsa.mir.145,-0.245610578,0.815939362,-1.147356718,0.37337867,0.814819893,0.757603322,0.703233658,0.764160175,0.386671316,0.898488592,-1.218156777,0.805670034,-0.384697982,0.898564891,-0.69385016,0.327353506,-0.361599162,0.551215147,0.248284354,0.625337767,0.406324424,0.439280937,0.417810239,1
pvalue32,hsa.mir.1468,-0.274248714,0.84744525,-0.720673247,0.626539223,0.823514265,0.722595124,0.332404468,0.866034568,1.476102151,0.499612626,0.13519638,0.951636696,-0.175172896,0.94259806,0.310610001,0.64406808,0.541076726,0.379097858,0.201816737,0.745424846,0.829727402,0.830047472,0.826994554,1
pvalue33,hsa.mir.146a,3.225552692,0.325211744,-3.880482021,0.266438378,-2.505651701,0.568079194,-3.672488512,0.284739641,1.134829008,0.199433582,-0.41918919,0.718493175,0.767405133,0.421283092,-0.542190725,0.353604085,-0.651165956,0.263560272,-0.595866519,0.289882193,0.691458225,0.656931267,0.646255584,1
pvalue34,hsa.mir.147b,1.201033555,0.738840517,-1.960634367,0.604034811,0.767837241,0.849827145,-1.527474905,0.67773112,0.966467856,0.414873932,-0.054412195,0.949480458,0.064495622,0.954633959,-0.596476565,0.285536406,-0.017523613,0.975245848,-0.742204708,0.18319635,0.436088635,0.436422881,0.419853751,1
pvalue35,hsa.mir.148a,0.524464457,0.830762604,-1.166866051,0.64494948,-1.205185827,0.643858531,0.506005686,0.904458654,0.909731704,0.407473523,1.833466587,0.035584166,-0.37896116,0.750767688,-0.207214869,0.733606545,0.250034438,0.669609105,-0.024306806,0.966954216,0.878934701,0.87635348,0.874584112,1
pvalue36,hsa.mir.148b,-0.505567154,0.634081574,-0.264924613,0.845499201,0.002838895,0.998185107,6.22444632,0.171785922,0.411437531,0.923891958,0.264943248,0.950771836,-1.168949315,0.779624222,0.050219067,0.940482577,0.095945405,0.879103059,0.408319762,0.498126474,0.872415155,0.867271561,0.865462611,1
pvalue37,hsa.mir.149,0.067493745,0.966781351,0.047282817,0.984461018,-0.835198034,0.644944482,0.568731508,0.830891433,-0.889603237,0.680196558,0.691306698,0.477122396,0.157899685,0.828260143,-0.73833801,0.31484917,-0.186650599,0.758226201,0.425814997,0.430744949,0.266392716,0.297173261,0.268166433,1
pvalue38,hsa.mir.150,-0.383801982,0.470627075,0.640672799,0.792076111,-0.050880544,0.951957052,0.809888643,0.696737328,-1.868209866,0.367401934,-0.832493567,0.347829866,-1.484309791,0.170084141,-0.743613451,0.285155897,-0.415023697,0.457357027,-0.234160586,0.643333233,0.716935426,0.729759511,0.722301716,1
pvalue39,hsa.mir.151b,1.553049163,0.671341895,-2.075066984,0.588724614,-1.516736272,0.704783822,-1.56147821,0.676490245,0.764848521,0.639431718,0.398017979,0.816407623,0.127275598,0.931573899,-0.353202307,0.666675834,-0.2339617,0.772788738,-0.414703723,0.599005284,0.95515143,0.951845885,0.951288374,1
pvalue40,hsa.mir.153.1,1.798423652,0.732319162,-2.842645063,0.600589111,-2.697003275,0.617918019,-0.972861499,0.876850534,0.983517623,0.675149442,1.109905474,0.809725911,-0.638839314,0.770088945,-0.901532217,0.194295207,-0.702531397,0.323685401,-0.585330269,0.386065131,0.669782976,0.628674104,0.61234786,1
